"","ID","Scenario","CO2_emis"
"4627","127","S8",20.564769775
"4628","128","S8",20.278801035
"4629","129","S8",20.28482317
"4630","130","S8",20.290595645
"4631","131","S8",20.151286825
"4632","132","S8",20.479796315
"4633","133","S8",20.24778808
"4634","134","S8",20.26334438
"4635","135","S8",20.34280926
"4636","136","S8",20.23927555
"4637","137","S8",20.187569285
"4638","138","S8",20.469054365
"4639","139","S8",20.238799225
"4640","140","S8",20.407448205
"4641","141","S8",20.04925728
"4642","142","S8",20.232991345
"4643","143","S8",20.315833935
"4644","144","S8",20.544989695
"4645","145","S8",20.53654615
"4646","146","S8",20.44097236
"4647","147","S8",20.3761907
"4648","148","S8",20.42895072
"4649","149","S8",20.38312935
"4650","150","S8",20.462281425
"4651","151","S8",20.47825492
"4652","152","S8",20.073632345
"4653","153","S8",20.377680265
"4654","154","S8",20.362065565
"4655","155","S8",20.337267465
"4656","156","S8",20.19142478
"4657","157","S8",20.400122655
"4658","158","S8",20.49301917
"4659","159","S8",20.275570055
"4660","160","S8",20.32898233
"4661","161","S8",20.412330445
"4662","162","S8",20.199095255
"4663","163","S8",20.42426193
"4664","164","S8",20.337253595
"4665","165","S8",20.203483285
"4666","166","S8",20.324381505
"4667","167","S8",20.190500965
"4668","168","S8",20.33634876
"4669","169","S8",20.496297965
"4670","170","S8",20.33280242
"4671","171","S8",19.95810145
"4672","172","S8",20.265461015
"4673","173","S8",20.640718975
"4674","174","S8",20.468857995
"4675","175","S8",20.315811305
"4676","176","S8",20.207950155
"4677","177","S8",20.537775835
"4678","178","S8",20.28091183
"4679","179","S8",20.31936969
"4680","180","S8",20.249297355
"4681","181","S8",20.19127002
"4682","182","S8",20.45504457
"4683","183","S8",20.262600145
"4684","184","S8",20.243615035
"4685","185","S8",20.214474895
"4686","186","S8",20.31188062
"4687","187","S8",20.31855793
"4688","188","S8",20.191426605
"4689","189","S8",20.14956293
"4690","190","S8",20.181305885
"4691","191","S8",20.555178305
"4692","192","S8",20.406112305
"4693","193","S8",20.196603035
"4694","194","S8",20.299087005
"4695","195","S8",20.569808235
"4696","196","S8",20.250442725
"4697","197","S8",20.20784175
"4698","198","S8",20.300880615
"4699","199","S8",20.56716235
"4700","200","S8",20.399023275
"4701","201","S8",20.321174615
"4702","202","S8",20.220216345
"4703","203","S8",20.387089235
"4704","204","S8",20.399883945
"4705","205","S8",20.22362508
"4706","206","S8",20.307865985
"4707","207","S8",20.444842455
"4708","208","S8",20.26405759
"4709","209","S8",20.375642105
"4710","210","S8",20.17348284
"4711","211","S8",20.299046125
"4712","212","S8",20.20539187
"4713","213","S8",20.072670205
"4714","214","S8",20.354491815
"4715","215","S8",20.34813242
"4716","216","S8",20.39782717
"4717","217","S8",20.187752515
"4718","218","S8",20.54336654
"4719","219","S8",20.42232743
"4720","220","S8",20.28016577
"4721","221","S8",20.162014175
"4722","222","S8",20.190632365
"4723","223","S8",20.182689235
"4724","224","S8",20.26008785
"4725","225","S8",20.182979045
"4726","226","S8",20.36851037
"4727","227","S8",20.16771657
"4728","228","S8",20.229559615
"4729","229","S8",20.19394182
"4730","230","S8",20.19563834
"4731","231","S8",20.14243594
"4732","232","S8",20.270669565
"4733","233","S8",20.24207948
"4734","234","S8",20.421662765
"4735","235","S8",20.163014275
"4736","236","S8",20.43173056
"4737","237","S8",20.38742321
"4738","238","S8",20.10678128
"4739","239","S8",20.25985863
"4740","240","S8",20.235695995
"4741","241","S8",20.331234015
"4742","242","S8",20.476455105
"4743","243","S8",19.86913854
"4744","244","S8",20.37323128
"4745","245","S8",20.28091329
"4746","246","S8",20.472978115
"4747","247","S8",20.41652685
"4748","248","S8",20.32014276
"4749","249","S8",20.41729481
"4750","250","S8",20.298343865
"4751","251","S8",20.243332525
"4752","252","S8",20.27937226
"4753","253","S8",20.502896435
"4754","254","S8",20.20493489
"4755","255","S8",20.56210053
"4756","256","S8",20.060674845
"4757","257","S8",20.516837975
"4758","258","S8",20.330112735
"4759","259","S8",20.22526904
"4760","260","S8",20.152649005
"4761","261","S8",20.170563205
"4762","262","S8",20.44634516
"4763","263","S8",20.18759739
"4764","264","S8",20.248557135
"4765","265","S8",20.4909175
"4766","266","S8",20.31908645
"4767","267","S8",20.33240238
"4768","268","S8",20.420375045
"4769","269","S8",20.39508675
"4770","270","S8",20.59208674
"4771","271","S8",20.33070075
"4772","272","S8",20.3211779
"4773","273","S8",20.224018915
"4774","274","S8",20.062291795
"4775","275","S8",20.396021515
"4776","276","S8",20.25798691
"4777","277","S8",20.36025626
"4778","278","S8",20.39518822
"4779","279","S8",19.962118275
"4780","280","S8",20.00218104
"4781","281","S8",20.27235988
"4782","282","S8",20.24721503
"4783","283","S8",20.165894855
"4784","284","S8",20.300506855
"4785","285","S8",20.55457861
"4786","286","S8",20.25282508
"4787","287","S8",20.33741456
"4788","288","S8",20.28354056
"4789","289","S8",20.397348655
"4790","290","S8",20.374477025
"4791","291","S8",20.34917486
"4792","292","S8",20.58565471
"4793","293","S8",20.205353545
"4794","294","S8",20.13198234
"4795","295","S8",20.17284336
"4796","296","S8",20.26333197
"4797","297","S8",20.38821745
"4798","298","S8",20.446177625
"4799","299","S8",20.419430425
"4800","300","S8",20.292552045
"4801","301","S8",20.341459855
"4802","302","S8",20.521494645
"4803","303","S8",20.427981645
"4804","304","S8",20.158865685
"4805","305","S8",20.3625689
"4806","306","S8",20.264551435
"4807","307","S8",20.23784694
"4808","308","S8",20.061680055
"4809","309","S8",20.168889315
"4810","310","S8",20.55984775
"4811","311","S8",20.050224165
"4812","312","S8",20.199267535
"4813","313","S8",19.94329121
"4814","314","S8",20.41194975
"4815","315","S8",20.674955975
"4816","316","S8",20.617081575
"4817","317","S8",20.29108949
"4818","318","S8",20.284727175
"4819","319","S8",20.40596156
"4820","320","S8",20.275175855
"4821","321","S8",20.39257336
"4822","322","S8",20.185300445
"4823","323","S8",20.19489958
"4824","324","S8",20.17842786
"4825","325","S8",20.21654043
"4826","326","S8",20.276313925
"4827","327","S8",20.429780365
"4828","328","S8",20.4550599
"4829","329","S8",20.43086551
"4830","330","S8",20.407679615
"4831","331","S8",20.361559675
"4832","332","S8",20.23148645
"4833","333","S8",20.29825517
"4834","334","S8",20.231221825
"4835","335","S8",20.265836965
"4836","336","S8",20.29105518
"4837","337","S8",20.1614612
"4838","338","S8",20.266275695
"4839","339","S8",20.430935955
"4840","340","S8",20.39981788
"4841","341","S8",19.974296865
"4842","342","S8",20.39658471
"4843","343","S8",20.141492415
"4844","344","S8",20.288604205
"4845","345","S8",20.351806875
"4846","346","S8",20.018532675
"4847","347","S8",20.127812215
"4848","348","S8",20.331707055
"4849","349","S8",20.269362865
"4850","350","S8",20.30211833
"4851","351","S8",20.03462224
"4852","352","S8",20.34350641
"4853","353","S8",20.405409315
"4854","354","S8",20.27183428
"4855","355","S8",20.211974645
"4856","356","S8",20.25614439
"4857","357","S8",20.314566655
"4858","358","S8",20.32125382
"4859","359","S8",20.14181836
"4860","360","S8",20.39197549
"4861","361","S8",20.305593495
"4862","362","S8",20.200998365
"4863","363","S8",20.398276485
"4864","364","S8",20.25125777
"4865","365","S8",20.623076335
"4866","366","S8",20.276951945
"4867","367","S8",20.30149126
"4868","368","S8",20.324406325
"4869","369","S8",20.35204084
"4870","370","S8",20.509549655
"4871","371","S8",20.019864195
"4872","372","S8",20.23392246
"4873","373","S8",20.159318285
"4874","374","S8",20.067295945
"4875","375","S8",20.434169855
"4876","376","S8",20.27679317
"4877","377","S8",20.101229265
"4878","378","S8",20.39238064
"4879","379","S8",20.034584645
"4880","380","S8",20.01419246
"4881","381","S8",20.285176855
"4882","382","S8",20.330733965
"4883","383","S8",20.55649632
"4884","384","S8",20.239211675
"4885","385","S8",20.4346199
"4886","386","S8",20.38228474
"4887","387","S8",20.136970795
"4888","388","S8",20.62154516
"4889","389","S8",20.52077961
"4890","390","S8",20.000544745
"4891","391","S8",20.21679155
"4892","392","S8",20.287803395
"4893","393","S8",20.225909615
"4894","394","S8",20.215386665
"4895","395","S8",20.514780105
"4896","396","S8",20.380006775
"4897","397","S8",20.495354075
"4898","398","S8",20.352102525
"4899","399","S8",20.584251285
"4900","400","S8",20.30453901
"4901","401","S8",20.23272161
"4902","402","S8",20.53747471
"4903","403","S8",20.04764763
"4904","404","S8",20.33074309
"4905","405","S8",20.486156805
"4906","406","S8",20.575491285
"4907","407","S8",20.17417196
"4908","408","S8",20.37342108
"4909","409","S8",20.24282481
"4910","410","S8",20.52899941
"4911","411","S8",20.10851576
"4912","412","S8",20.380245485
"4913","413","S8",20.11835616
"4914","414","S8",20.10292542
"4915","415","S8",20.43228244
"4916","416","S8",20.363586885
"4917","417","S8",20.29621774
"4918","418","S8",20.09854396
"4919","419","S8",20.36960464
"4920","420","S8",20.373609055
"4921","421","S8",20.180884675
"4922","422","S8",20.36564366
"4923","423","S8",20.339220945
"4924","424","S8",20.079722005
"4925","425","S8",20.6539265
"4926","426","S8",20.44908631
"4927","427","S8",20.24568057
"4928","428","S8",20.31129516
"4929","429","S8",20.559864905
"4930","430","S8",20.020726325
"4931","431","S8",20.30308047
"4932","432","S8",20.19692387
"4933","433","S8",20.091487415
"4934","434","S8",20.29254438
"4935","435","S8",20.519325815
"4936","436","S8",20.141865445
"4937","437","S8",20.284100835
"4938","438","S8",20.25766936
"4939","439","S8",20.205610505
"4940","440","S8",20.361772105
"4941","441","S8",20.42335819
"4942","442","S8",20.45352325
"4943","443","S8",20.440414275
"4944","444","S8",20.233715505
"4945","445","S8",20.30118247
"4946","446","S8",20.29490374
"4947","447","S8",20.161930225
"4948","448","S8",20.46758086
"4949","449","S8",20.393689895
"4950","450","S8",20.369883865
"4951","451","S8",20.435413775
"4952","452","S8",20.170997555
"4953","453","S8",20.482203855
"4954","454","S8",20.27735308
"4955","455","S8",20.20392019
"4956","456","S8",20.290375185
"4957","457","S8",20.119601175
"4958","458","S8",20.213222945
"4959","459","S8",20.180145185
"4960","460","S8",20.358768155
"4961","461","S8",20.32655216
"4962","462","S8",20.37912676
"4963","463","S8",20.31036587
"4964","464","S8",20.27569598
"4965","465","S8",20.379542495
"4966","466","S8",20.514351595
"4967","467","S8",20.299745465
"4968","468","S8",20.446471085
"4969","469","S8",20.40625575
"4970","470","S8",20.348583925
"4971","471","S8",20.31995588
"4972","472","S8",20.404735525
"4973","473","S8",20.324767675
"4974","474","S8",20.373494445
"4975","475","S8",20.397523855
"4976","476","S8",20.139257885
"4977","477","S8",20.301655145
"4978","478","S8",20.31213758
"4979","479","S8",20.379590675
"4980","480","S8",20.0387044
"4981","481","S8",20.490143335
"4982","482","S8",20.310469165
"4983","483","S8",20.33212352
"4984","484","S8",20.324696135
"4985","485","S8",20.31823162
"4986","486","S8",20.301444175
"4987","487","S8",20.25263747
"4988","488","S8",20.38838243
"4989","489","S8",20.102333755
"4990","490","S8",20.3499034
"4991","491","S8",20.493004935
"4992","492","S8",20.239000705
"4993","493","S8",20.356802265
"4994","494","S8",20.310218045
"4995","495","S8",20.39568024
"4996","496","S8",20.098681565
"4997","497","S8",20.493556085
"4998","498","S8",20.212768155
"4999","499","S8",20.385534335
"5000","500","S8",20.431318475
"5001","1","S9",20.166820495
"5002","2","S9",19.963157795
"5003","3","S9",20.24093995
"5004","4","S9",20.33904684
"5005","5","S9",20.064331415
"5006","6","S9",20.07023383
"5007","7","S9",19.98490048
"5008","8","S9",20.103817845
"5009","9","S9",20.15534234
"5010","10","S9",19.96924052
"5011","11","S9",20.10261517
"5012","12","S9",20.126379225
"5013","13","S9",19.94427306
"5014","14","S9",20.00635956
"5015","15","S9",20.281722495
"5016","16","S9",19.88855362
"5017","17","S9",20.242669685
"5018","18","S9",20.254802285
"5019","19","S9",20.235342675
"5020","20","S9",20.499452295
"5021","21","S9",20.22817809
"5022","22","S9",20.28984703
"5023","23","S9",20.238511605
"5024","24","S9",20.190333795
"5025","25","S9",20.391280895
"5026","26","S9",20.35157364
"5027","27","S9",20.0230605
"5028","28","S9",20.08375854
"5029","29","S9",20.278701755
"5030","30","S9",20.280538435
"5031","31","S9",20.052678425
"5032","32","S9",20.55417419
"5033","33","S9",20.135947335
"5034","34","S9",20.242092985
"5035","35","S9",20.13213491
"5036","36","S9",20.445281915
"5037","37","S9",20.13836838
"5038","38","S9",20.064630715
"5039","39","S9",20.158608725
"5040","40","S9",20.494560565
"5041","41","S9",20.28271201
"5042","42","S9",20.1268592
"5043","43","S9",20.250378485
"5044","44","S9",20.139262995
"5045","45","S9",20.167324925
"5046","46","S9",20.22562747
"5047","47","S9",20.288466235
"5048","48","S9",20.4023685
"5049","49","S9",20.3100381
"5050","50","S9",20.40146257
"5051","51","S9",20.1981437
"5052","52","S9",20.08178316
"5053","53","S9",20.272309145
"5054","54","S9",20.45448174
"5055","55","S9",20.202549615
"5056","56","S9",20.32064719
"5057","57","S9",20.190860125
"5058","58","S9",20.239689825
"5059","59","S9",20.109581195
"5060","60","S9",20.200526055
"5061","61","S9",20.32829978
"5062","62","S9",20.243316465
"5063","63","S9",20.104509885
"5064","64","S9",20.50901712
"5065","65","S9",20.19425645
"5066","66","S9",20.174665075
"5067","67","S9",19.92054076
"5068","68","S9",20.357376045
"5069","69","S9",20.1167998
"5070","70","S9",20.212898095
"5071","71","S9",19.8945367
"5072","72","S9",20.3095344
"5073","73","S9",20.347492575
"5074","74","S9",20.230039955
"5075","75","S9",20.13301237
"5076","76","S9",20.25144465
"5077","77","S9",20.1416855
"5078","78","S9",19.92087364
"5079","79","S9",20.291148985
"5080","80","S9",19.97277226
"5081","81","S9",19.903516065
"5082","82","S9",19.88040317
"5083","83","S9",20.153950595
"5084","84","S9",19.964210455
"5085","85","S9",20.15629645
"5086","86","S9",20.19230005
"5087","87","S9",20.2074439
"5088","88","S9",20.05506151
"5089","89","S9",20.33607939
"5090","90","S9",20.300398815
"5091","91","S9",20.45621184
"5092","92","S9",20.04262596
"5093","93","S9",20.13679961
"5094","94","S9",20.342454115
"5095","95","S9",20.329578375
"5096","96","S9",20.04887476
"5097","97","S9",20.16204666
"5098","98","S9",20.16549737
"5099","99","S9",20.38917886
"5100","100","S9",20.202559835
"5101","101","S9",19.97942913
"5102","102","S9",20.311236395
"5103","103","S9",20.23235004
"5104","104","S9",20.066787135
"5105","105","S9",19.995707035
"5106","106","S9",20.178071255
"5107","107","S9",20.130061345
"5108","108","S9",20.347721795
"5109","109","S9",20.177915035
"5110","110","S9",20.11361116
"5111","111","S9",20.206336125
"5112","112","S9",20.17039275
"5113","113","S9",20.416987845
"5114","114","S9",20.31272669
"5115","115","S9",20.36706205
"5116","116","S9",19.96586865
"5117","117","S9",20.22718821
"5118","118","S9",20.06170378
"5119","119","S9",20.340499175
"5120","120","S9",20.17347481
"5121","121","S9",20.30957309
"5122","122","S9",20.277781225
"5123","123","S9",20.06681086
"5124","124","S9",20.19220734
"5125","125","S9",20.23769948
"5126","126","S9",20.50192006
"5127","127","S9",20.44274261
"5128","128","S9",20.136072895
"5129","129","S9",20.15006736
"5130","130","S9",20.13638059
"5131","131","S9",20.035416115
"5132","132","S9",20.39497214
"5133","133","S9",20.09882939
"5134","134","S9",20.150453895
"5135","135","S9",20.17925495
"5136","136","S9",20.13315983
"5137","137","S9",20.04325084
"5138","138","S9",20.344666015
"5139","139","S9",20.13212688
"5140","140","S9",20.236179255
"5141","141","S9",19.915195335
"5142","142","S9",20.104891675
"5143","143","S9",20.19473241
"5144","144","S9",20.41381052
"5145","145","S9",20.43864439
"5146","146","S9",20.3330915
"5147","147","S9",20.266202695
"5148","148","S9",20.2981975
"5149","149","S9",20.24351174
"5150","150","S9",20.321990025
"5151","151","S9",20.337255055
"5152","152","S9",19.977216865
"5153","153","S9",20.205380555
"5154","154","S9",20.24707633
"5155","155","S9",20.23462034
"5156","156","S9",20.058487035
"5157","157","S9",20.25459533
"5158","158","S9",20.363314595
"5159","159","S9",20.14404778
"5160","160","S9",20.18581035
"5161","161","S9",20.256186
"5162","162","S9",20.05682373
"5163","163","S9",20.291960015
"5164","164","S9",20.197073885
"5165","165","S9",20.08252265
"5166","166","S9",20.184228805
"5167","167","S9",20.05558492
"5168","168","S9",20.187213775
"5169","169","S9",20.380423605
"5170","170","S9",20.221003285
"5171","171","S9",19.827210625
"5172","172","S9",20.14958994
"5173","173","S9",20.44882497
"5174","174","S9",20.353303375
"5175","175","S9",20.22215413
"5176","176","S9",20.047007785
"5177","177","S9",20.402377625
"5178","178","S9",20.15854777
"5179","179","S9",20.15611979
"5180","180","S9",20.10524974
"5181","181","S9",20.0958561
"5182","182","S9",20.30728965
"5183","183","S9",20.144270065
"5184","184","S9",20.147330225
"5185","185","S9",20.10162894
"5186","186","S9",20.197118415
"5187","187","S9",20.17265867
"5188","188","S9",20.099198405
"5189","189","S9",20.022992245
"5190","190","S9",20.05871808
"5191","191","S9",20.454056515
"5192","192","S9",20.263941885
"5193","193","S9",20.087103035
"5194","194","S9",20.17009345
"5195","195","S9",20.44246886
"5196","196","S9",20.1072295
"5197","197","S9",20.07352759
"5198","198","S9",20.194776575
"5199","199","S9",20.438521385
"5200","200","S9",20.281361145
"5201","201","S9",20.223306435
"5202","202","S9",20.108154045
"5203","203","S9",20.29124425
"5204","204","S9",20.278668905
"5205","205","S9",20.113400555
"5206","206","S9",20.18890993
"5207","207","S9",20.36999811
"5208","208","S9",20.162809145
"5209","209","S9",20.26424374
"5210","210","S9",20.047442865
"5211","211","S9",20.178546485
"5212","212","S9",20.107393385
"5213","213","S9",19.97172252
"5214","214","S9",20.196157735
"5215","215","S9",20.2267962
"5216","216","S9",20.285986425
"5217","217","S9",20.07243332
"5218","218","S9",20.4475555
"5219","219","S9",20.27352496
"5220","220","S9",20.160446865
"5221","221","S9",20.04818856
"5222","222","S9",20.026805035
"5223","223","S9",20.05581341
"5224","224","S9",20.09781688
"5225","225","S9",20.039339865
"5226","226","S9",20.257439045
"5227","227","S9",19.97848305
"5228","228","S9",20.130523435
"5229","229","S9",20.02976482
"5230","230","S9",20.027259825
"5231","231","S9",20.01241783
"5232","232","S9",20.13636745
"5233","233","S9",20.124050525
"5234","234","S9",20.3006503
"5235","235","S9",20.01087461
"5236","236","S9",20.319751845
"5237","237","S9",20.28462899
"5238","238","S9",19.961487555
"5239","239","S9",20.17933598
"5240","240","S9",20.106886765
"5241","241","S9",20.20811915
"5242","242","S9",20.38446963
"5243","243","S9",19.765786965
"5244","244","S9",20.275088985
"5245","245","S9",20.18234358
"5246","246","S9",20.37751565
"5247","247","S9",20.287384375
"5248","248","S9",20.207723125
"5249","249","S9",20.325026095
"5250","250","S9",20.189598685
"5251","251","S9",20.16181598
"5252","252","S9",20.14863364
"5253","253","S9",20.35521488
"5254","254","S9",20.07850473
"5255","255","S9",20.45972752
"5256","256","S9",19.91779961
"5257","257","S9",20.40931153
"5258","258","S9",20.221479975
"5259","259","S9",20.11817293
"5260","260","S9",20.063782455
"5261","261","S9",20.05186995
"5262","262","S9",20.278309745
"5263","263","S9",20.06462086
"5264","264","S9",20.12367786
"5265","265","S9",20.358613395
"5266","266","S9",20.19499375
"5267","267","S9",20.21030404
"5268","268","S9",20.31235658
"5269","269","S9",20.265094555
"5270","270","S9",20.45770761
"5271","271","S9",20.198376205
"5272","272","S9",20.21207721
"5273","273","S9",20.11438788
"5274","274","S9",19.952972835
"5275","275","S9",20.31455096
"5276","276","S9",20.16038591
"5277","277","S9",20.23720454
"5278","278","S9",20.27296432
"5279","279","S9",19.79757664
"5280","280","S9",19.88308592
"5281","281","S9",20.16891377
"5282","282","S9",20.138365095
"5283","283","S9",20.06967684
"5284","284","S9",20.17712992
"5285","285","S9",20.444868735
"5286","286","S9",20.11985193
"5287","287","S9",20.272901175
"5288","288","S9",20.156970605
"5289","289","S9",20.285419215
"5290","290","S9",20.236661055
"5291","291","S9",20.24035449
"5292","292","S9",20.46044511
"5293","293","S9",20.06738245
"5294","294","S9",20.000593655
"5295","295","S9",20.05104505
"5296","296","S9",20.145108105
"5297","297","S9",20.23517879
"5298","298","S9",20.36554949
"5299","299","S9",20.29897641
"5300","300","S9",20.164279365
"5301","301","S9",20.243063885
"5302","302","S9",20.448428215
"5303","303","S9",20.27383959
"5304","304","S9",20.072435145
"5305","305","S9",20.234692245
"5306","306","S9",20.133665355
"5307","307","S9",20.12347054
"5308","308","S9",19.95261185
"5309","309","S9",20.035759215
"5310","310","S9",20.42372538
"5311","311","S9",19.917355405
"5312","312","S9",20.09783586
"5313","313","S9",19.834947895
"5314","314","S9",20.296181605
"5315","315","S9",20.533438905
"5316","316","S9",20.50949381
"5317","317","S9",20.16859914
"5318","318","S9",20.163188015
"5319","319","S9",20.277648365
"5320","320","S9",20.15441889
"5321","321","S9",20.315612745
"5322","322","S9",20.061902705
"5323","323","S9",20.07032216
"5324","324","S9",20.034913145
"5325","325","S9",20.079017555
"5326","326","S9",20.19418929
"5327","327","S9",20.32093481
"5328","328","S9",20.322073975
"5329","329","S9",20.27855393
"5330","330","S9",20.270958645
"5331","331","S9",20.23766371
"5332","332","S9",20.079185455
"5333","333","S9",20.13612509
"5334","334","S9",20.104604055
"5335","335","S9",20.16175028
"5336","336","S9",20.14413757
"5337","337","S9",20.06131761
"5338","338","S9",20.067411285
"5339","339","S9",20.31202224
"5340","340","S9",20.31707092
"5341","341","S9",19.84611653
"5342","342","S9",20.291039485
"5343","343","S9",20.038793825
"5344","344","S9",20.175230095
"5345","345","S9",20.24204225
"5346","346","S9",19.90214476
"5347","347","S9",19.967407125
"5348","348","S9",20.197099435
"5349","349","S9",20.146394
"5350","350","S9",20.16742019
"5351","351","S9",19.86289704
"5352","352","S9",20.24051144
"5353","353","S9",20.30304251
"5354","354","S9",20.10511323
"5355","355","S9",20.086297115
"5356","356","S9",20.11645159
"5357","357","S9",20.200550875
"5358","358","S9",20.1886318
"5359","359","S9",20.00274168
"5360","360","S9",20.282645945
"5361","361","S9",20.198995245
"5362","362","S9",20.046794625
"5363","363","S9",20.296765605
"5364","364","S9",20.135331945
"5365","365","S9",20.488373815
"5366","366","S9",20.13900494
"5367","367","S9",20.197544005
"5368","368","S9",20.193913715
"5369","369","S9",20.237001235
"5370","370","S9",20.40674485
"5371","371","S9",19.911563585
"5372","372","S9",20.08176637
"5373","373","S9",20.02907278
"5374","374","S9",19.93663945
"5375","375","S9",20.322284945
"5376","376","S9",20.162898935
"5377","377","S9",20.010937755
"5378","378","S9",20.27257888
"5379","379","S9",19.882551195
"5380","380","S9",19.91394083
"5381","381","S9",20.157705715
"5382","382","S9",20.201763405
"5383","383","S9",20.46668296
"5384","384","S9",20.11302789
"5385","385","S9",20.30815689
"5386","386","S9",20.27409582
"5387","387","S9",19.999530775
"5388","388","S9",20.4967356
"5389","389","S9",20.418239065
"5390","390","S9",19.87641883
"5391","391","S9",20.06350688
"5392","392","S9",20.191440475
"5393","393","S9",20.13522938
"5394","394","S9",20.11279575
"5395","395","S9",20.368213625
"5396","396","S9",20.25242504
"5397","397","S9",20.37684478
"5398","398","S9",20.202385365
"5399","399","S9",20.493229775
"5400","400","S9",20.188446015
"5401","401","S9",20.123253
"5402","402","S9",20.441675715
"5403","403","S9",19.954321875
"5404","404","S9",20.203719805
"5405","405","S9",20.38247089
"5406","406","S9",20.462538385
"5407","407","S9",20.002074095
"5408","408","S9",20.24283503
"5409","409","S9",20.127455245
"5410","410","S9",20.41595526
"5411","411","S9",19.96899597
"5412","412","S9",20.266770635
"5413","413","S9",19.985498715
"5414","414","S9",19.978511155
"5415","415","S9",20.300506855
"5416","416","S9",20.26294434
"5417","417","S9",20.21565786
"5418","418","S9",19.931805025
"5419","419","S9",20.24678287
"5420","420","S9",20.249425105
"5421","421","S9",20.04886089
"5422","422","S9",20.253183875
"5423","423","S9",20.223328335
"5424","424","S9",19.971580535
"5425","425","S9",20.52744159
"5426","426","S9",20.32013181
"5427","427","S9",20.115124085
"5428","428","S9",20.1724842
"5429","429","S9",20.461053565
"5430","430","S9",19.873104265
"5431","431","S9",20.175907535
"5432","432","S9",20.089617155
"5433","433","S9",19.983688315
"5434","434","S9",20.166276645
"5435","435","S9",20.41249287
"5436","436","S9",20.02306634
"5437","437","S9",20.140949295
"5438","438","S9",20.10122963
"5439","439","S9",20.099649545
"5440","440","S9",20.266168385
"5441","441","S9",20.31433123
"5442","442","S9",20.33546327
"5443","443","S9",20.278707595
"5444","444","S9",20.13140126
"5445","445","S9",20.169895985
"5446","446","S9",20.206367515
"5447","447","S9",20.04758412
"5448","448","S9",20.353358855
"5449","449","S9",20.30244464
"5450","450","S9",20.266533385
"5451","451","S9",20.35111666
"5452","452","S9",20.062115865
"5453","453","S9",20.371367225
"5454","454","S9",20.155806985
"5455","455","S9",20.065600155
"5456","456","S9",20.192133975
"5457","457","S9",19.965582125
"5458","458","S9",20.081036735
"5459","459","S9",20.07109085
"5460","460","S9",20.226353455
"5461","461","S9",20.190178305
"5462","462","S9",20.303926905
"5463","463","S9",20.17576701
"5464","464","S9",20.160282615
"5465","465","S9",20.252488915
"5466","466","S9",20.407950445
"5467","467","S9",20.17781466
"5468","468","S9",20.352784345
"5469","469","S9",20.29822889
"5470","470","S9",20.247643905
"5471","471","S9",20.133969035
"5472","472","S9",20.27120794
"5473","473","S9",20.15810758
"5474","474","S9",20.233737405
"5475","475","S9",20.26751706
"5476","476","S9",20.00041882
"5477","477","S9",20.180602895
"5478","478","S9",20.18627098
"5479","479","S9",20.28319308
"5480","480","S9",19.92784587
"5481","481","S9",20.357342465
"5482","482","S9",20.13909546
"5483","483","S9",20.18385468
"5484","484","S9",20.20764976
"5485","485","S9",20.18979615
"5486","486","S9",20.17926955
"5487","487","S9",20.141507745
"5488","488","S9",20.296071375
"5489","489","S9",19.99530371
"5490","490","S9",20.214004775
"5491","491","S9",20.38245629
"5492","492","S9",20.125245535
"5493","493","S9",20.25473111
"5494","494","S9",20.167842495
"5495","495","S9",20.279777045
"5496","496","S9",19.9314163
"5497","497","S9",20.33962427
"5498","498","S9",20.095806825
"5499","499","S9",20.302115775
"5500","500","S9",20.31339172
